step,agent,post,peers,perspective,tokens,polarity,salience
5,3,"{'text': 'If citizens are free to vote, then they are also free to abstain from voting.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 7), (3, 7), (3, 6), (2, 6), (2, 3), (2, 3), (1, 4), (1, 1), (1, 7), (1, 1), (1, 4), (1, 2), (0, 2), (0, 3), (0, 7)]","[1532, 4290, 389, 1479, 284, 3015, 11, 788, 484, 389, 635, 1479, 284, 16552, 391, 422, 6709, 13]",0.45706666310579647,4.455273769623195
5,4,{'text': '3. The state should not be in the business of deciding what people should do with their time and money.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 6), (4, 7), (4, 3), (4, 3), (3, 4), (3, 2), (3, 4), (2, 8), (1, 0), (1, 3), (1, 0), (1, 5), (0, 0), (0, 1), (0, 8)]","[18, 13, 383, 1181, 815, 407, 307, 287, 262, 1597, 286, 14615, 644, 661, 815, 466, 351, 511, 640, 290, 1637, 13]",0.5520471778942865,11.984583601152941
5,5,{'text': 'I more or less agree with what my peers are saying here.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 0), (3, 5), (3, 4), (3, 3), (2, 5), (2, 4), (1, 2), (1, 9), (1, 4), (1, 9), (0, 0), (0, 4), (0, 6), (0, 7), (0, 9)]","[40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]",0.45656417327047355,3.870609691177371
5,6,"{'text': 'The concept of compulsory voting is essentially a form of electoral bribery. This, of course, does not make any sense.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 9), (4, 9), (4, 9), (4, 9), (4, 5), (4, 0), (4, 0), (4, 2), (3, 7), (2, 5), (1, 6), (1, 7), (0, 0), (0, 1), (0, 3)]","[464, 3721, 286, 31967, 6709, 318, 6986, 257, 1296, 286, 13901, 37388, 13, 770, 11, 286, 1781, 11, 857, 407, 787, 597, 2565, 13]",0.5055353718055815,5.230659310568326
5,7,"{'text': ""If we were to insist on compulsory voting, we would have to do away with the fact that it's a universal right.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 6), (4, 5), (4, 6), (3, 1), (2, 4), (2, 9), (1, 7), (1, 5), (1, 4), (1, 6), (0, 3), (0, 5), (0, 6), (0, 8), (0, 9)]","[1532, 356, 547, 284, 16361, 319, 31967, 6709, 11, 356, 561, 423, 284, 466, 1497, 351, 262, 1109, 326, 340, 338, 257, 10112, 826, 13]",0.529082796408525,4.37485904323839
5,8,"{'text': ""Anybody who believes that compulsory voting will be effective is wrong. No one is going to vote for anyone who won't take part in the election. It's just not going to happen.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 9), (4, 7), (4, 9), (3, 1), (2, 3), (1, 9), (1, 9), (1, 7), (1, 1), (1, 7), (0, 0), (0, 2), (0, 4), (0, 5), (0, 8)]","[7149, 2618, 508, 5804, 326, 31967, 6709, 481, 307, 4050, 318, 2642, 13, 1400, 530, 318, 1016, 284, 3015, 329, 2687, 508, 1839, 470, 1011, 636, 287, 262, 3071, 13, 632, 338, 655, 407, 1016, 284, 1645, 13]",0.5967397580025319,12.984262227328841
5,9,{'text': 'I tend to think that people who are interested in politics should go out and vote.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(4, 7), (4, 1), (4, 6), (3, 5), (3, 8), (2, 7), (2, 6), (2, 3), (2, 3), (1, 1), (0, 0), (0, 1), (0, 2), (0, 5), (0, 6)]","[40, 4327, 284, 892, 326, 661, 508, 389, 4609, 287, 4819, 815, 467, 503, 290, 3015, 13]",0.5107248288962007,5.863642799689616
6,0,"{'text': ""Only one person can vote for a candidate, so what is the point of making it compulsory? If someone doesn't want to vote at all, then he/she can just not vote at all.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 9), (5, 8), (5, 4), (5, 4), (5, 1), (4, 2), (3, 4), (2, 9), (2, 7), (1, 2), (1, 7), (1, 0), (0, 4), (0, 5), (0, 6)]","[10049, 530, 1048, 460, 3015, 329, 257, 4540, 11, 523, 644, 318, 262, 966, 286, 1642, 340, 31967, 30, 1002, 2130, 1595, 470, 765, 284, 3015, 379, 477, 11, 788, 339, 14, 7091, 460, 655, 407, 3015, 379, 477, 13]",0.554870889302665,6.72226879367919
6,1,"{'text': ""The purpose of the electoral system is to represent the will of the people. That's all there is to it. What happens if people don't feel represented by their political representatives?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 2), (5, 2), (4, 4), (4, 9), (4, 9), (3, 4), (3, 3), (3, 7), (3, 0), (2, 4), (2, 0), (1, 5), (1, 7), (0, 1), (0, 2)]","[464, 4007, 286, 262, 13901, 1080, 318, 284, 2380, 262, 481, 286, 262, 661, 13, 1320, 338, 477, 612, 318, 284, 340, 13, 1867, 4325, 611, 661, 836, 470, 1254, 7997, 416, 511, 1964, 10826, 30]",0.583406746631223,12.60764870672394
6,2,"{'text': ""Shouldn't those who can't get away from their work, or can't find someone to look after their children, be forced to pay taxes to maintain the welfare state?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 5), (4, 2), (4, 3), (4, 5), (4, 4), (4, 6), (3, 3), (3, 5), (3, 1), (3, 6), (2, 4), (1, 2), (1, 9), (1, 6), (1, 0)]","[19926, 77, 470, 883, 508, 460, 470, 651, 1497, 422, 511, 670, 11, 393, 460, 470, 1064, 2130, 284, 804, 706, 511, 1751, 11, 307, 4137, 284, 1414, 5704, 284, 5529, 262, 9490, 1181, 30]",0.5069746710138449,4.135281345383328
6,3,{'text': 'It would be great if more people voted.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 6), (5, 5), (4, 7), (3, 7), (3, 6), (2, 6), (2, 3), (2, 3), (1, 4), (1, 7), (1, 1), (1, 4), (0, 2), (0, 3), (0, 7)]","[1026, 561, 307, 1049, 611, 517, 661, 7052, 13]",0.4591036685807981,4.027473707005166
6,4,"{'text': ""The voting system will be much better than the current system when the government doesn't try to hide the fact that they are up above the water.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 1), (5, 0), (5, 2), (5, 3), (5, 1), (4, 6), (4, 7), (4, 3), (4, 3), (3, 4), (2, 8), (1, 3), (1, 0), (1, 5), (0, 1)]","[464, 6709, 1080, 481, 307, 881, 1365, 621, 262, 1459, 1080, 618, 262, 1230, 1595, 470, 1949, 284, 7808, 262, 1109, 326, 484, 389, 510, 2029, 262, 1660, 13]",0.4525632613357572,6.512184920724606
6,5,"{'text': ""Many people cannot get away from their work, or find someone to look after their children. And that's the reason why they don't vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 2), (5, 6), (5, 7), (5, 8), (5, 1), (4, 0), (3, 5), (3, 3), (2, 5), (2, 4), (1, 2), (1, 9), (1, 4), (1, 9), (0, 4)]","[7085, 661, 2314, 651, 1497, 422, 511, 670, 11, 393, 1064, 2130, 284, 804, 706, 511, 1751, 13, 843, 326, 338, 262, 1738, 1521, 484, 836, 470, 3015, 13]",0.5394810885225433,5.228829561609922
6,6,{'text': 'Just as the right to free speech is complemented by the right to silence; so the right to vote is balanced by the right of abstention.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 6), (5, 3), (4, 9), (4, 9), (4, 9), (4, 9), (4, 5), (4, 0), (4, 0), (4, 2), (3, 7), (2, 5), (0, 0), (0, 1), (0, 3)]","[5703, 355, 262, 826, 284, 1479, 4046, 318, 1224, 12061, 416, 262, 826, 284, 9550, 26, 523, 262, 826, 284, 3015, 318, 12974, 416, 262, 826, 286, 16552, 1463, 13]",0.5006972034413296,5.5216691372427205
6,7,"{'text': ""It's great that the government listens to its citizens. The problem is that the people who are supposed to be listening to them aren't listening to them.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 1), (5, 9), (5, 6), (5, 5), (5, 6), (4, 6), (4, 6), (3, 1), (2, 4), (1, 7), (1, 5), (1, 6), (0, 3), (0, 5), (0, 9)]","[1026, 338, 1049, 326, 262, 1230, 35019, 284, 663, 4290, 13, 383, 1917, 318, 326, 262, 661, 508, 389, 4385, 284, 307, 8680, 284, 606, 3588, 470, 8680, 284, 606, 13]",0.49298895548571986,3.8108889735343627
6,8,"{'text': 'If you want to make it compulsory, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 8), (5, 2), (5, 9), (5, 9), (4, 9), (4, 7), (4, 9), (3, 1), (2, 3), (1, 9), (1, 7), (1, 1), (0, 0), (0, 5), (0, 8)]","[1532, 345, 765, 284, 787, 340, 31967, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.5846522135314675,13.0339730908723
6,9,"{'text': 'Is it possible to make voting compulsory? If the answer is ""yes"", then why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(5, 2), (5, 3), (5, 1), (4, 7), (4, 1), (4, 6), (3, 5), (3, 8), (2, 6), (2, 3), (2, 3), (1, 1), (0, 1), (0, 2), (0, 5)]","[3792, 340, 1744, 284, 787, 6709, 31967, 30, 1002, 262, 3280, 318, 366, 8505, 1600, 788, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.5073524715467345,7.598162424992921
7,0,"{'text': 'In my opinion, the idea of compulsory voting is an absurd contravention of the sovereignty of the people, which means that it infringes upon the rights of the people themselves.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 6), (6, 8), (6, 7), (6, 1), (6, 5), (5, 9), (5, 8), (5, 4), (5, 4), (5, 1), (4, 2), (2, 9), (2, 7), (1, 2), (0, 4)]","[818, 616, 4459, 11, 262, 2126, 286, 31967, 6709, 318, 281, 12986, 25736, 4018, 286, 262, 18582, 286, 262, 661, 11, 543, 1724, 326, 340, 14020, 274, 2402, 262, 2489, 286, 262, 661, 2405, 13]",0.5519267724994714,4.847927869105645
7,1,"{'text': 'If you want to make it compulsory, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 8), (6, 1), (6, 1), (6, 1), (6, 8), (6, 5), (6, 2), (5, 2), (5, 2), (4, 9), (2, 4), (2, 0), (1, 7), (0, 1), (0, 2)]","[1532, 345, 765, 284, 787, 340, 31967, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.5622493711527738,7.979231168276353
7,2,"{'text': 'In the US, there is no such thing as ""forced voting. This is the only country in the developed world that decides who will be elected president of the United States.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 4), (6, 9), (6, 0), (5, 5), (4, 2), (4, 3), (4, 5), (4, 6), (3, 5), (3, 1), (3, 6), (2, 4), (1, 9), (1, 6), (1, 0)]","[818, 262, 1294, 11, 612, 318, 645, 884, 1517, 355, 366, 12072, 6709, 13, 770, 318, 262, 691, 1499, 287, 262, 4166, 995, 326, 13267, 508, 481, 307, 7018, 1893, 286, 262, 1578, 1829, 13]",0.5144490756604428,4.097481337426556
7,3,"{'text': 'I think it would be a good idea if there was an easy way for people to vote without having to sign up to the government, or having to pay for the privilege.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 3), (6, 4), (6, 2), (6, 4), (6, 6), (5, 6), (5, 5), (4, 7), (3, 7), (3, 6), (2, 6), (2, 3), (2, 3), (0, 3), (0, 7)]","[40, 892, 340, 561, 307, 257, 922, 2126, 611, 612, 373, 281, 2562, 835, 329, 661, 284, 3015, 1231, 1719, 284, 1051, 510, 284, 262, 1230, 11, 393, 1719, 284, 1414, 329, 262, 11941, 13]",0.46206265191380286,4.007703079039413
7,4,"{'text': 'If there was a way to give everyone the right to vote, then it would be a step in the right direction.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 0), (6, 7), (6, 2), (6, 1), (5, 1), (5, 2), (5, 3), (5, 1), (4, 6), (4, 7), (4, 3), (4, 3), (2, 8), (1, 3), (1, 5)]","[1532, 612, 373, 257, 835, 284, 1577, 2506, 262, 826, 284, 3015, 11, 788, 340, 561, 307, 257, 2239, 287, 262, 826, 4571, 13]",0.47922050803017147,5.19431545731299
7,5,"{'text': ""Why don't we change the compulsory voting system to the one where citizens can decide for themselves whether or not they want to go to the polls.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 5), (6, 5), (6, 6), (6, 8), (6, 0), (5, 2), (5, 6), (5, 7), (5, 8), (5, 1), (4, 0), (3, 3), (2, 4), (1, 2), (1, 9)]","[5195, 836, 470, 356, 1487, 262, 31967, 6709, 1080, 284, 262, 530, 810, 4290, 460, 5409, 329, 2405, 1771, 393, 407, 484, 765, 284, 467, 284, 262, 9231, 13]",0.526881462301517,5.162674805334372
7,6,{'text': 'It would be unwise to take away the right to vote in the case of compulsory voting.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 2), (6, 0), (6, 6), (6, 9), (6, 4), (6, 3), (5, 6), (5, 3), (4, 9), (4, 5), (4, 0), (4, 2), (3, 7), (2, 5), (0, 3)]","[1026, 561, 307, 555, 3083, 284, 1011, 1497, 262, 826, 284, 3015, 287, 262, 1339, 286, 31967, 6709, 13]",0.5230698603041128,4.428089979828289
7,7,{'text': 'A large share of the problem is the fact that democracy has been imposed upon us as an institution. The idea of compulsory voting is essentially a form of electoral bribery.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 1), (6, 5), (6, 4), (6, 5), (6, 4), (5, 9), (5, 6), (5, 5), (5, 6), (4, 6), (4, 6), (2, 4), (1, 5), (1, 6), (0, 9)]","[32, 1588, 2648, 286, 262, 1917, 318, 262, 1109, 326, 7996, 468, 587, 10893, 2402, 514, 355, 281, 9901, 13, 383, 2126, 286, 31967, 6709, 318, 6986, 257, 1296, 286, 13901, 37388, 13]",0.47016033372457494,3.8874015770869756
7,8,"{'text': 'If you really want to get rid of voting, you shouldn\'t just call it ""electoral bribery.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 6), (6, 3), (6, 7), (6, 4), (6, 1), (6, 0), (5, 8), (5, 9), (5, 9), (4, 9), (2, 3), (1, 9), (1, 1), (0, 0), (0, 8)]","[1532, 345, 1107, 765, 284, 651, 5755, 286, 6709, 11, 345, 6584, 470, 655, 869, 340, 366, 9509, 6864, 37388, 13]",0.5644545943809832,10.176840313095791
7,9,"{'text': ""What if the government wanted everyone to vote, but they didn't want people to pay for it? What if they insisted that everyone vote, but they weren't willing to pay for it?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(6, 5), (6, 2), (6, 4), (5, 2), (5, 3), (4, 7), (4, 1), (4, 6), (3, 8), (2, 6), (2, 3), (2, 3), (1, 1), (0, 1), (0, 2)]","[2061, 611, 262, 1230, 2227, 2506, 284, 3015, 11, 475, 484, 1422, 470, 765, 661, 284, 1414, 329, 340, 30, 1867, 611, 484, 11189, 326, 2506, 3015, 11, 475, 484, 6304, 470, 4684, 284, 1414, 329, 340, 30]",0.5214501332258334,9.638967635919197
8,0,"{'text': ""Let's make it compulsory for every citizen to go to the polling station on election day. The voters will be able to make their choice without having to pay for the privilege.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 3), (7, 8), (7, 2), (7, 3), (6, 6), (6, 8), (6, 7), (6, 1), (6, 5), (5, 9), (5, 8), (5, 4), (5, 1), (1, 2), (0, 4)]","[5756, 338, 787, 340, 31967, 329, 790, 9511, 284, 467, 284, 262, 13985, 4429, 319, 3071, 1110, 13, 383, 4446, 481, 307, 1498, 284, 787, 511, 3572, 1231, 1719, 284, 1414, 329, 262, 11941, 13]",0.5241694423438724,4.614863550804681
8,1,{'text': 'I more or less agree with what my peers are saying here.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 2), (7, 9), (7, 9), (7, 2), (7, 2), (6, 8), (6, 1), (6, 1), (6, 8), (6, 5), (6, 2), (5, 2), (5, 2), (4, 9), (2, 0)]","[40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]",0.5270404540334269,4.092572872971164
8,2,"{'text': ""Wouldn't it be better to make voting compulsory for all citizens, rather than for those who can afford to pay for it?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 8), (7, 2), (7, 5), (7, 9), (6, 4), (6, 9), (6, 0), (5, 5), (4, 2), (4, 3), (4, 5), (3, 1), (3, 6), (1, 6), (1, 0)]","[17353, 77, 470, 340, 307, 1365, 284, 787, 6709, 31967, 329, 477, 4290, 11, 2138, 621, 329, 883, 508, 460, 5368, 284, 1414, 329, 340, 30]",0.5188616007636851,3.9911742259751857
8,3,{'text': 'I stand by my previous statement about the necessity of voting. We should give it some thought.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 9), (7, 1), (7, 1), (7, 5), (7, 7), (7, 7), (6, 3), (6, 4), (6, 2), (6, 6), (5, 6), (3, 6), (2, 6), (2, 3), (2, 3)]","[40, 1302, 416, 616, 2180, 2643, 546, 262, 14564, 286, 6709, 13, 775, 815, 1577, 340, 617, 1807, 13]",0.5317655546020147,9.543149555519356
8,4,"{'text': 'Why not just have a law stating that every citizen must vote? That would be more efficient, but it would also be more difficult to enforce.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 7), (7, 6), (6, 0), (6, 7), (6, 2), (6, 1), (5, 1), (5, 2), (5, 1), (4, 6), (4, 7), (4, 3), (4, 3), (1, 3), (1, 5)]","[5195, 407, 655, 423, 257, 1099, 12316, 326, 790, 9511, 1276, 3015, 30, 1320, 561, 307, 517, 6942, 11, 475, 340, 561, 635, 307, 517, 2408, 284, 4605, 13]",0.5190621253761102,6.853960931861173
8,5,{'text': 'One of the most important things to remember about democracy is that it is voluntary. It is up to the people to decide whether or not they want to participate in it.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 5), (7, 7), (7, 8), (6, 5), (6, 5), (6, 6), (6, 8), (6, 0), (5, 2), (5, 6), (5, 8), (5, 1), (4, 0), (3, 3), (2, 4)]","[3198, 286, 262, 749, 1593, 1243, 284, 3505, 546, 7996, 318, 326, 340, 318, 16171, 13, 632, 318, 510, 284, 262, 661, 284, 5409, 1771, 393, 407, 484, 765, 284, 8277, 287, 340, 13]",0.5364595659810526,6.801722949727019
8,6,{'text': 'It would be foolish to make it compulsory for all citizens to cast their votes in elections.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 3), (6, 2), (6, 6), (6, 9), (6, 4), (6, 3), (5, 6), (5, 3), (4, 9), (4, 5), (4, 0), (4, 2), (3, 7), (2, 5), (0, 3)]","[1026, 561, 307, 19538, 284, 787, 340, 31967, 329, 477, 4290, 284, 3350, 511, 5690, 287, 7024, 13]",0.514787102340624,4.329070896213315
8,7,"{'text': ""People who refuse to vote are those who refuse to participate in the political process. They aren't opposed to the political process, but they want it to be conducted in a more transparent manner.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 3), (6, 1), (6, 5), (6, 4), (6, 5), (6, 4), (5, 9), (5, 6), (5, 6), (4, 6), (4, 6), (2, 4), (1, 5), (1, 6), (0, 9)]","[8061, 508, 11148, 284, 3015, 389, 883, 508, 11148, 284, 8277, 287, 262, 1964, 1429, 13, 1119, 3588, 470, 6886, 284, 262, 1964, 1429, 11, 475, 484, 765, 340, 284, 307, 5952, 287, 257, 517, 13245, 5642, 13]",0.468850108930158,3.8359812950485734
8,8,"{'text': ""Isn't it ironic that it's easy to vote, but very difficult to actually do so?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 6), (7, 4), (7, 2), (6, 6), (6, 3), (6, 7), (6, 4), (6, 1), (6, 0), (5, 9), (4, 9), (2, 3), (1, 9), (0, 0), (0, 8)]","[41451, 470, 340, 25304, 326, 340, 338, 2562, 284, 3015, 11, 475, 845, 2408, 284, 1682, 466, 523, 30]",0.576827213124182,9.282603172739112
8,9,"{'text': ""If people aren't free to vote, then they shouldn't be free to abstain from voting either.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(7, 3), (7, 8), (7, 8), (7, 8), (6, 5), (6, 2), (6, 4), (5, 2), (5, 3), (4, 1), (4, 6), (3, 8), (2, 3), (1, 1), (0, 2)]","[1532, 661, 3588, 470, 1479, 284, 3015, 11, 788, 484, 6584, 470, 307, 1479, 284, 16552, 391, 422, 6709, 2035, 13]",0.5614656289225033,12.323373269911867
9,0,"{'text': ""I don't think we should let politicians manipulate the electorate by telling them what to do. We should let the electorate decide what they want to do with their time and money.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 4), (8, 3), (7, 3), (7, 8), (7, 2), (7, 3), (6, 6), (6, 8), (6, 1), (5, 9), (5, 8), (5, 4), (5, 1), (1, 2), (0, 4)]","[40, 836, 470, 892, 356, 815, 1309, 7602, 18510, 262, 23879, 416, 5149, 606, 644, 284, 466, 13, 775, 815, 1309, 262, 23879, 5409, 644, 484, 765, 284, 466, 351, 511, 640, 290, 1637, 13]",0.5196088385178086,4.817857193387235
9,1,"{'text': 'If you want to make it compulsory, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 7), (8, 5), (8, 2), (7, 2), (7, 9), (7, 9), (7, 2), (6, 8), (6, 1), (6, 8), (6, 5), (6, 2), (5, 2), (5, 2), (4, 9)]","[1532, 345, 765, 284, 787, 340, 31967, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.5882810965192644,4.461653204489247
9,2,{'text': 'It would be wise for the government to create a system whereby we can only vote for one candidate at a time.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 8), (8, 1), (8, 3), (8, 9), (8, 2), (8, 6), (8, 7), (8, 1), (8, 1), (7, 5), (7, 9), (6, 4), (6, 9), (5, 5), (4, 3)]","[1026, 561, 307, 10787, 329, 262, 1230, 284, 2251, 257, 1080, 23482, 356, 460, 691, 3015, 329, 530, 4540, 379, 257, 640, 13]",0.5360950827502268,4.6031703298910145
9,3,"{'text': 'If you have to vote, you might as well vote on behalf of all the people who are going to be affected by the decision.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 3), (8, 9), (7, 9), (7, 1), (7, 1), (7, 5), (7, 7), (7, 7), (6, 3), (6, 4), (6, 2), (5, 6), (3, 6), (2, 6), (2, 3)]","[1532, 345, 423, 284, 3015, 11, 345, 1244, 355, 880, 3015, 319, 8378, 286, 477, 262, 661, 508, 389, 1016, 284, 307, 5676, 416, 262, 2551, 13]",0.5283675330458135,8.085608232629712
9,4,"{'text': ""If we had compulsory voting in the first place, we wouldn't have to wait so long for a representative system to appear. Let's give it some thought, shall we?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 3), (8, 2), (8, 9), (8, 1), (8, 1), (7, 7), (7, 6), (6, 0), (6, 7), (6, 2), (6, 1), (5, 2), (5, 1), (4, 3), (1, 5)]","[1532, 356, 550, 31967, 6709, 287, 262, 717, 1295, 11, 356, 3636, 470, 423, 284, 4043, 523, 890, 329, 257, 8852, 1080, 284, 1656, 13, 3914, 338, 1577, 340, 617, 1807, 11, 2236, 356, 30]",0.5101259389502582,4.932886444595758
9,5,"{'text': 'If everybody votes, the results will be catastrophic.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 8), (8, 0), (7, 5), (7, 7), (7, 8), (6, 5), (6, 5), (6, 6), (6, 8), (6, 0), (5, 6), (5, 8), (5, 1), (4, 0), (3, 3)]","[1532, 7288, 5690, 11, 262, 2482, 481, 307, 22694, 13]",0.5476348657668638,6.530485659834005
9,6,{'text': 'One of the main reasons why I dislike compulsory voting is that it is one of the most effective means of persuading people to vote.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 0), (8, 4), (8, 3), (8, 4), (7, 3), (6, 2), (6, 6), (6, 4), (6, 3), (5, 6), (5, 3), (4, 9), (4, 0), (4, 2), (3, 7)]","[3198, 286, 262, 1388, 3840, 1521, 314, 23109, 31967, 6709, 318, 326, 340, 318, 530, 286, 262, 749, 4050, 1724, 286, 10722, 4980, 661, 284, 3015, 13]",0.5273433197826219,5.214848332731675
9,7,{'text': 'I tend to think that people who are interested in politics should go out and vote. The idea of compulsory voting is essentially a form of electoral bribery.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 5), (8, 5), (8, 6), (8, 1), (7, 3), (6, 1), (6, 5), (6, 4), (6, 5), (6, 4), (5, 9), (5, 6), (1, 5), (1, 6), (0, 9)]","[40, 4327, 284, 892, 326, 661, 508, 389, 4609, 287, 4819, 815, 467, 503, 290, 3015, 13, 383, 2126, 286, 31967, 6709, 318, 6986, 257, 1296, 286, 13901, 37388, 13]",0.48292085383830513,3.6123672560894313
9,8,"{'text': ""Why should I go to the polling station if I'm not free to do so?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 6), (8, 0), (8, 9), (8, 0), (7, 6), (7, 4), (6, 6), (6, 3), (6, 7), (6, 4), (6, 1), (5, 9), (4, 9), (0, 0), (0, 8)]","[5195, 815, 314, 467, 284, 262, 13985, 4429, 611, 314, 1101, 407, 1479, 284, 466, 523, 30]",0.5688351088280647,9.38221065912835
9,9,"{'text': ""I think it's a good idea to let people vote on issues of importance to them.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(8, 6), (8, 8), (7, 3), (7, 8), (7, 8), (6, 5), (6, 2), (6, 4), (5, 2), (5, 3), (4, 6), (3, 8), (2, 3), (1, 1), (0, 2)]","[40, 892, 340, 338, 257, 922, 2126, 284, 1309, 661, 3015, 319, 2428, 286, 6817, 284, 606, 13]",0.5672476370556986,12.788588495686415
10,0,"{'text': 'If there is no other option, why not have a system whereby only those who want to vote can vote? That would be more efficient, but it would also be more difficult to enforce.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 0), (9, 2), (9, 3), (9, 3), (8, 4), (8, 3), (7, 3), (7, 8), (7, 2), (7, 3), (6, 6), (6, 8), (6, 1), (5, 9), (5, 1)]","[1532, 612, 318, 645, 584, 3038, 11, 1521, 407, 423, 257, 1080, 23482, 691, 883, 508, 765, 284, 3015, 460, 3015, 30, 1320, 561, 307, 517, 6942, 11, 475, 340, 561, 635, 307, 517, 2408, 284, 4605, 13]",0.48611756243708454,6.4127050423592244
10,1,"{'text': 'If the government wants to make voting compulsory for all citizens, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 1), (9, 9), (9, 8), (9, 4), (8, 7), (8, 5), (8, 2), (7, 2), (7, 9), (7, 9), (7, 2), (6, 2), (5, 2), (5, 2), (4, 9)]","[1532, 262, 1230, 3382, 284, 787, 6709, 31967, 329, 477, 4290, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.5837484399387456,4.225243523400584
10,2,"{'text': ""There isn't going to be a day in the foreseeable future when everybody has to go to the polls.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 0), (9, 8), (9, 1), (8, 8), (8, 1), (8, 3), (8, 9), (8, 2), (8, 6), (8, 7), (8, 1), (8, 1), (7, 9), (6, 9), (5, 5)]","[1858, 2125, 470, 1016, 284, 307, 257, 1110, 287, 262, 34922, 2003, 618, 7288, 468, 284, 467, 284, 262, 9231, 13]",0.4873958522494968,4.373188759417765
